Name,Code,Barcode Symbology,Brand,Category Code,Unit Code,Sale Unit Code,Purchase Unit Code,Cost,Price,Alert Quantity,Tax Rate,Tax Method,Image,Sub category Code,Product Variants,Product Custom Field 1,Product Custom Field 2,Product Custom Field 3,Product Custom Field 4,Product Custom Field 5,Product Custom Field 6,HSN Code,Secondary Name,Supplier Name,Supplier Part No.,Supplier Price,Quantity,Details,Product Details
STUD (M10 X 1.5 x 10.9),0302DAV00100N,code128,,Default Category,nos1,nos1,nos1,11.46,19,5,GST @18%,exclusive,no_image.png,,,,,,,,,73181110,,,,,0,,
FLANGED SERRATED NUT-M10X1.5X10,0302DAV00110N,code128,,Default Category,nos1,nos1,nos1,5.04,9,5,GST @18%,exclusive,no_image.png,,,,,,,,,73181110,,,,,0,,
STUD - M8 X 25 X 1.25 X 12.9 BSIV,0302DAV00120N,code128,,Default Category,nos1,nos1,nos1,5.65,9,5,GST @18%,exclusive,no_image.png,,,,,,,,,73181110,,,,,0,,
STOVER NUT -  M8x1.25X10.0,0302DAV00130N,code128,,Default Category,nos1,nos1,nos1,5.5,8,5,GST @18%,exclusive,no_image.png,,,,,,,,,73181110,,,,,0,,
Nut,0302DAV00130NI,code128,,Default Category,nos1,nos1,nos1,10.32,15,5,GST @18%,exclusive,no_image.png,,,,,,,,,73181110,,,,,0,,
"""HEXAGONAL HEAD BOLT,DIN6921-M8x12,8.8""",0302DAV00170N,code128,,Default Category,nos1,nos1,nos1,4.22,7,5,GST @18%,exclusive,no_image.png,,,,,,,,,73181900,,,,,0,,
PLAIN WASHER DIN125-8.4X17X1.6 BSIV,0302DAV00190N,code128,,Default Category,nos1,nos1,nos1,3.02,5,5,GST @18%,exclusive,no_image.png,,,,,,,,,73181110,,,,,0,,
"CAP, PROTECTION-EXHAUST ELBOW BSIV",0302DAV00260N,code128,,Default Category,nos1,nos1,nos1,14.43,22,5,GST @28%,exclusive,no_image.png,,,,,,,,,84099990,,,,,0,,
ELBOW  EXHAUST .,0302DAV00280N,code128,,Default Category,nos1,nos1,nos1,2297.22,3658,5,GST @18%,exclusive,no_image.png,,,,,,,,,73259910,,,,,0,,
BELLOW S/F 6 CYL,0302DAV00300N,code128,,Default Category,nos1,nos1,nos1,1944.29,3096,5,GST @28%,exclusive,no_image.png,,,,,,,,,84099990,,,,,0,,
NUT HEX. FLANGED HEAD -M12,0302DAV00310N,code128,,Default Category,nos1,nos1,nos1,5.64,8,5,GST @18%,exclusive,no_image.png,,,,,,,,,73181110,,,,,0,,
"GASKET, EXHAUST BELLOW",0302DAV00330N,code128,,Default Category,nos1,nos1,nos1,161.42,239,5,GST @18%,exclusive,no_image.png,,,,,,,,,40169310,,,,,0,,
"ELBOW, EXHAUST - MECH",0302DAV00350N,code128,,Default Category,nos1,nos1,nos1,1741.1,3109,5,GST @28%,exclusive,no_image.png,,,,,,,,,87082900,,,,,0,,
"GASKET, EXHAUST ELBOW - MECH",0302DAV00360N,code128,,Default Category,nos1,nos1,nos1,123.6,183,5,GST @18%,exclusive,no_image.png,,,,,,,,,84841010,,,,,0,,
"ELBOW, EXHAUST S/F 4 CYL.GENSET",0302DAV00420N,code128,,Default Category,nos1,nos1,nos1,882.97,1406,5,GST @18%,exclusive,no_image.png,,,,,,,,,84212300,,,,,0,,
"GASKET, EXHAUST ELBOW S/F 4 CYL.",0302DAV00430N,code128,,Default Category,nos1,nos1,nos1,23.61,40,5,GST @18%,exclusive,no_image.png,,,,,,,,,48239030,,,,,0,,
STUD - M8x1.25x48x8.8,0302DAV00440N,code128,,Default Category,nos1,nos1,nos1,6.49,11,5,GST @18%,exclusive,no_image.png,,,,,,,,,73181110,,,,,0,,
"MANIFOLD, FRONT EXHAUST - VAVE",0302DAV00450N,code128,,Default Category,nos1,nos1,nos1,3027.72,4615,5,GST @28%,exclusive,no_image.png,,,,,,,,,87082900,,,,,0,,
"MANIFOLD,END EXHAUST - VAVE",0302DAV00460N,code128,,Default Category,nos1,nos1,nos1,1954.4,2979,5,GST @18%,exclusive,no_image.png,,,,,,,,,73251000,,,,,0,,
EXHAUST MANIFOLD UPWARD OPENING S/F 4CYL,0302DAV00490N,code128,,Default Category,nos1,nos1,nos1,3008.12,4790,5,GST @18%,exclusive,no_image.png,,,,,,,,,84212300,,,,,0,,
BELLOW S/F 4 CYL. GENSET,0302DAV00500N,code128,,Default Category,nos1,nos1,nos1,1502.8,2393,5,GST @18%,exclusive,no_image.png,,,,,,,,,84212300,,,,,0,,
"GASKET, BELLOW S/F 4 CYL. GENSET",0302DAV00510N,code128,,Default Category,nos1,nos1,nos1,81.72,121,5,GST @18%,exclusive,no_image.png,,,,,,,,,40169310,,,,,0,,
"PROTECTION CAP, EXH ELBOW S/F 6 CYL",0302DAV00610N,code128,,Default Category,nos1,nos1,nos1,7.29,12,5,GST @28%,exclusive,no_image.png,,,,,,,,,84099990,,,,,0,,
PROTECTION COVER FOR EXHAUST CURVE,0302DAV00720N,code128,,Default Category,nos1,nos1,nos1,14.44,23,5,GST @28%,exclusive,no_image.png,,,,,,,,,84099990,,,,,0,,
"GASKET, EXHAUST ELBOW-4CYL-62.5KVA",0302DAV01000N,code128,,Default Category,nos1,nos1,nos1,39.22,57,5,GST @18%,exclusive,no_image.png,,,,,,,,,40169310,,,,,0,,
"GASKET, EXHAUST MANIF - TURBO",0302DAV01010N,code128,,Default Category,nos1,nos1,nos1,19.08,29,5,GST @18%,exclusive,no_image.png,,,,,,,,,40169310,,,,,0,,
MANIFOLD FUEL LINE CB28,0302DAV01060N,code128,,Default Category,nos1,nos1,nos1,307.37,525,5,GST @18%,exclusive,no_image.png,,,,,,,,,40092200,,,,,0,,
ELBOW - EXHAUST -CNG,0302DAV01210N,code128,,Default Category,nos1,nos1,nos1,1795.27,3042,5,GST @#N/A,exclusive,no_image.png,,,,,,,,,,,,,,0,,
GASKET EXH MANIFOLD-TC,0302DAV01240N,code128,,Default Category,nos1,nos1,nos1,78.34,129,5,GST @18%,exclusive,no_image.png,,,,,,,,,40169310,,,,,0,,
ELBOW EXHAUST-GEN APL,0302DAV01310N,code128,,Default Category,nos1,nos1,nos1,1248.78,2116,5,GST @28%,exclusive,no_image.png,,,,,,,,,87089900,,,,,0,,
EXHAUST MANIFOLD-FRONT-CNG,0302DAV01320N,code128,,Default Category,nos1,nos1,nos1,2746.38,4431,5,GST @#N/A,exclusive,no_image.png,,,,,,,,,,,,,,0,,
EXHAUST MANIFOLD-END-CNG,0302DAV01330N,code128,,Default Category,nos1,nos1,nos1,2003.23,3232,5,GST @#N/A,exclusive,no_image.png,,,,,,,,,,,,,,0,,
GASKET   EXHAUST MANIFOLD,0302DBA00141N,code128,,Default Category,nos1,nos1,nos1,31.61,51,5,GST @18%,exclusive,no_image.png,,,,,,,,,80070090,,,,,0,,
BOLT   PREVAILING TORQUE EXH MF,0302DBA00170N,code128,,Default Category,nos1,nos1,nos1,65.7,106,5,GST @18%,exclusive,no_image.png,,,,,,,,,85044029,,,,,0,,
BOLT M12 X 70 PREVAILING TORQUE,0302DBA00180N,code128,,Default Category,nos1,nos1,nos1,83.39,133,5,GST @18%,exclusive,no_image.png,,,,,,,,,85044029,,,,,0,,
EXHAUST MANIFOLD   REAR,0302DBA00210N,code128,,Default Category,nos1,nos1,nos1,1763.42,2563,5,GST @18%,exclusive,no_image.png,,,,,,,,,85044029,,,,,0,,
SPACER   EXHAUST MANIFOLD BOLT,0302DBA00240N,code128,,Default Category,nos1,nos1,nos1,45.41,66,5,GST @18%,exclusive,no_image.png,,,,,,,,,85044029,,,,,0,,
FLYWHEEL HOUSING,0302EAV00010N,code128,,Default Category,nos1,nos1,nos1,4321.9,6882,5,GST @18%,exclusive,no_image.png,,,,,,,,,84835090,,,,,0,,
FLYWHEEL HOUSING COVER,0302EAV00020N,code128,,Default Category,nos1,nos1,nos1,9.65,16,5,GST @18%,exclusive,no_image.png,,,,,,,,,84663020,,,,,0,,
CAP,0302EAV00030N,code128,,Default Category,nos1,nos1,nos1,7.67,13,5,GST @28%,exclusive,no_image.png,,,,,,,,,84099990,,,,,0,,
"SERRATED FLANGED HEX BOLT, M12X30X1.75",0302EAV00040N,code128,,Default Category,nos1,nos1,nos1,17.39,26,5,GST @28%,exclusive,no_image.png,,,,,,,,,84099941,,,,,0,,
SERRATED FLNGD HEX BOLT-M6X12,0302EAV00050N,code128,,Default Category,nos1,nos1,nos1,3.44,5,5,GST @18%,exclusive,no_image.png,,,,,,,,,73181500,,,,,0,,
FLYWHEEL HOUSING FINISH,0302EAV00090N,code128,,Default Category,nos1,nos1,nos1,7107.36,11467,5,GST @18%,exclusive,no_image.png,,,,,,,,,84835090,,,,,0,,
"FLYWHEEL HOUSING, SAE3 S/F 4 CYL",0302EAV00210N,code128,,Default Category,nos1,nos1,nos1,7107.7,11318,5,GST @28%,exclusive,no_image.png,,,,,,,,,84099990,,,,,0,,
"ADAPTER, WATER SEPARATOR S/F6 CYL GENSET",0302EAV00260N,code128,,Default Category,nos1,nos1,nos1,50.87,81,5,GST @18%,exclusive,no_image.png,,,,,,,,,73269099,,,,,0,,
PROTECTION CAP ENGINE BARRING TOOL,0302EAV00330N,code128,,Default Category,nos1,nos1,nos1,9.72,16,5,GST @28%,exclusive,no_image.png,,,,,,,,,84099990,,,,,0,,
FLYWHEEL HOUSING (Proto),0302EAV00370NP,code128,,Default Category,nos1,nos1,nos1,5570.07,9514,5,GST @28%,exclusive,no_image.png,,,,,,,,,87089900,,,,,0,,
Flywheel Housing Self Core-SAE 2 BSIV,0302EAV00420N,code128,,Default Category,nos1,nos1,nos1,6692.6,10657,5,GST @28%,exclusive,no_image.png,,,,,,,,,84099941,,,,,0,,
ADAPTER WATER SEPARATOR,0302EAV00510N,code128,,Default Category,nos1,nos1,nos1,40.43,67,5,GST @18%,exclusive,no_image.png,,,,,,,,,85030010,,,,,0,,
PLATE COVER,0302EBA00020N,code128,,Default Category,nos1,nos1,nos1,13.76,20,5,GST @18%,exclusive,no_image.png,,,,,,,,,85044029,,,,,0,,
DOWEL PIN  HOLLOW,0302EBA00040N,code128,,Default Category,nos1,nos1,nos1,13.76,20,5,GST @18%,exclusive,no_image.png,,,,,,,,,73181110,,,,,0,,
FLYWHEEL HOUSING,0302EBA00050N,code128,,Default Category,nos1,nos1,nos1,10028.73,14576,5,GST @18%,exclusive,no_image.png,,,,,,,,,85044029,,,,,0,,
GASKET   FLYWHEEL HOUSING,0302EBA00071N,code128,,Default Category,nos1,nos1,nos1,180.32,308,5,GST @18%,exclusive,no_image.png,,,,,,,,,73181110,,,,,0,,
EYE LIFTING ENGINE,0302FAV00010N,code128,,Default Category,nos1,nos1,nos1,157,250,5,GST @28%,exclusive,no_image.png,,,,,,,,,87089900,,,,,0,,
LIFTING EYE  FRONT,0302FBA00020N,code128,,Default Category,nos1,nos1,nos1,461.67,671,5,GST @18%,exclusive,no_image.png,,,,,,,,,85044029,,,,,0,,
LIFTING EYE  REAR,0302FBA00030N,code128,,Default Category,nos1,nos1,nos1,256.64,373,5,GST @18%,exclusive,no_image.png,,,,,,,,,85044029,,,,,0,,
PIPE- OIL VACUUM PUMP INLET ( MICO),03030B0040N,code128,,Default Category,nos1,nos1,nos1,239.27,381,5,GST @18%,exclusive,no_image.png,,,,,,,,,73041910,,,,,0,,
OIL SUCTION TUBE,0303AAV00010N,code128,,Default Category,nos1,nos1,nos1,345.4,550,5,GST @28%,exclusive,no_image.png,,,,,,,,,87089900,,,,,0,,
OIL PUMP S/F GENSET,0303AAV00020N,code128,,Default Category,nos1,nos1,nos1,1901.58,3028,5,GST @28%,exclusive,no_image.png,,,,,,,,,84099941,,,,,0,,
"O RING, 78X2",0303AAV00030N,code128,,Default Category,nos1,nos1,nos1,16.29,27,5,GST @18%,exclusive,no_image.png,,,,,,,,,40169990,,,,,0,,
"O RING, 35X3",0303AAV00040N,code128,,Default Category,nos1,nos1,nos1,9.05,15,5,GST @18%,exclusive,no_image.png,,,,,,,,,40169990,,,,,0,,
OIL SUCTION TUBE- 4 CYL APPL,0303AAV00140N,code128,,Default Category,nos1,nos1,nos1,394.95,602,5,GST @28%,exclusive,no_image.png,,,,,,,,,84099990,,,,,0,,
SEAL  OIL PUMP,0303ABA00010N,code128,,Default Category,nos1,nos1,nos1,94.84,162,5,GST @18%,exclusive,no_image.png,,,,,,,,,76169990,,,,,0,,
SEAL  ASSEMBLY,0303ABA00020N,code128,,Default Category,nos1,nos1,nos1,149.99,242,5,GST @18%,exclusive,no_image.png,,,,,,,,,85016100,,,,,0,,
GASKET  OIL SUCTION TUBE,0303ABA00031N,code128,,Default Category,nos1,nos1,nos1,223.08,378,5,GST @18%,exclusive,no_image.png,,,,,,,,,85044029,,,,,0,,
GASKET  OIL PAN,0303ABA00041N,code128,,Default Category,nos1,nos1,nos1,3550.89,5729,5,GST @18%,exclusive,no_image.png,,,,,,,,,48239030,,,,,0,,
SEAL  M8 STAT O,0303ABA00240N,code128,,Default Category,nos1,nos1,nos1,75.52,129,5,GST @18%,exclusive,no_image.png,,,,,,,,,73181110,,,,,0,,
HOUSING ASSY OIL PUMP AND ROTOR,0303ABA00360N,code128,,Default Category,nos1,nos1,nos1,21679.02,34578,5,GST @28%,exclusive,no_image.png,,,,,,,,,84133020,,,,,0,,
OIL FILTER S/F GESNSET,0303BAV00170N,code128,,Default Category,nos1,nos1,nos1,391.42,605,5,GST @18%,exclusive,no_image.png,,,,,,,,,84212300,,,,,0,,
"cap,protection-oil pan filling",0303BAV00240N,code128,,Default Category,nos1,nos1,nos1,5.04,9,5,GST @28%,exclusive,no_image.png,,,,,,,,,84099990,,,,,0,,
"cap,protection-oil pan dipstick",0303BAV00250N,code128,,Default Category,nos1,nos1,nos1,3.14,5,5,GST @28%,exclusive,no_image.png,,,,,,,,,84099990,,,,,0,,
"DIPSTICK, OIL PAN-GENSET",0303BAV00270N,code128,,Default Category,nos1,nos1,nos1,42.08,67,5,GST @28%,exclusive,no_image.png,,,,,,,,,87082900,,,,,0,,
"CAP, OIL FILLING TUBE-GENSET ENGINE",0303BAV00280N,code128,,Default Category,nos1,nos1,nos1,24.49,31,5,GST @28%,exclusive,no_image.png,,,,,,,,,84099990,,,,,0,,
ADAPTER OIL PAN - GENSET,0303BAV00290N,code128,,Default Category,nos1,nos1,nos1,64.68,103,5,GST @28%,exclusive,no_image.png,,,,,,,,,84099990,,,,,0,,
"TUBE, ENGINE OIL FILL - GENSET",0303BAV00300N,code128,,Default Category,nos1,nos1,nos1,581.53,926,5,GST @28%,exclusive,no_image.png,,,,,,,,,84099990,,,,,0,,
DIPSTICK S/F 6 CYL INDUSTRIAL,0303BAV00350N,code128,,Default Category,nos1,nos1,nos1,105.27,153,5,GST @28%,exclusive,no_image.png,,,,,,,,,87089900,,,,,0,,
DIPSTICK - FABRICTED OIL PAN- I4 APPL,0303BAV00410N,code128,,Default Category,nos1,nos1,nos1,24.79,40,5,GST @28%,exclusive,no_image.png,,,,,,,,,84099990,,,,,0,,
"ADAPTER, OIL FILLING -4CYL APPL",0303BAV00490N,code128,,Default Category,nos1,nos1,nos1,266.27,424,5,GST @28%,exclusive,no_image.png,,,,,,,,,84099990,,,,,0,,
LUBE FILTER SPIN ON,0303BAV00510N,code128,,Default Category,nos1,nos1,nos1,1208.54,1889,5,GST @18%,exclusive,no_image.png,,,,,,,,,84821011,,,,,0,,
DIPSTICK -6CYL MOD OIL PAN,0303BAV00520NP,code128,,Default Category,nos1,nos1,nos1,317.14,505,5,GST @28%,exclusive,no_image.png,,,,,,,,,87089900,,,,,0,,
GROUP LONG DIPSTICK-I6 INDL,0303BAV00680N,code128,,Default Category,nos1,nos1,nos1,2100.56,3053,5,GST @28%,exclusive,no_image.png,,,,,,,,,84099990,,,,,0,,
BY PASS FILTER SPIN ON,0303BAV00910N,code128,,Default Category,nos1,nos1,nos1,2004.71,2783,5,GST @18%,exclusive,no_image.png,,,,,,,,,85030010,,,,,0,,
BY PASS FILTER ASSEMBLY,0303BAV00930N,code128,,Default Category,nos1,nos1,nos1,4961.7,6888,5,GST @18%,exclusive,no_image.png,,,,,,,,,40169320,,,,,0,,
VENTURI COMBO FILTER ASSEMBLY,0303BAV00960N,code128,,Default Category,nos1,nos1,nos1,9003.53,12499,5,GST @18%,exclusive,no_image.png,,,,,,,,,85372000,,,,,0,,
ADAPTOR BY PASS FILTER,0303BAV00970N,code128,,Default Category,nos1,nos1,nos1,290.76,463,5,GST @28%,exclusive,no_image.png,,,,,,,,,87089900,,,,,0,,
OIL FILTER CARTRIDGE,0303BB0061N,code128,,Default Category,nos1,nos1,nos1,145.17,211,5,GST @18%,exclusive,no_image.png,,,,,,,,,84212300,,,,,0,,
OIL FILLER ASSY-FOR DI3200,0303BB0070N,code128,,Default Category,nos1,nos1,nos1,125.62,186,5,GST @28%,exclusive,no_image.png,,,,,,,,,87089900,,,,,0,,
OIL EMANATION TUBE - New Type,0303BB0080N,code128,,Default Category,nos1,nos1,nos1,40.02,61,5,GST @28%,exclusive,no_image.png,,,,,,,,,87089900,,,,,0,,
ASSY DIPSTIC K GUIDE,0303BB0110N,code128,,Default Category,nos1,nos1,nos1,53.28,91,5,GST @28%,exclusive,no_image.png,,,,,,,,,87089900,,,,,0,,
ASSY OIL LEVEL DIPSTICK,0303BB0120N,code128,,Default Category,nos1,nos1,nos1,40.82,65,5,GST @28%,exclusive,no_image.png,,,,,,,,,87089900,,,,,0,,
OIL FILTER ASSEMBLY,0303BBA00011N,code128,,Default Category,nos1,nos1,nos1,2183.24,3096,5,GST @18%,exclusive,no_image.png,,,,,,,,,84212300,,,,,0,,
TUBE ASSY CENTRIFUGE OIL SUPPLY,0303BBA00130N,code128,,Default Category,nos1,nos1,nos1,528.53,843,5,GST @18%,exclusive,no_image.png,,,,,,,,,40091200,,,,,0,,
CENTRIFUGE ASSY,0303BBA00211N,code128,,Default Category,nos1,nos1,nos1,4262.73,7281,5,GST @#N/A,exclusive,no_image.png,,,,,,,,,84211999,,,,,0,,
OIL FILTER ASSY,0303BBA00231N,code128,,Default Category,nos1,nos1,nos1,2802.6,4787,5,GST @18%,exclusive,no_image.png,,,,,,,,,84212300,,,,,0,,
KIT   OIL FILTER SHORT,0303BBA00290N,code128,,Default Category,nos1,nos1,nos1,4256.55,5704,5,GST @18%,exclusive,no_image.png,,,,,,,,,84219900,,,,,0,,
GAUGE OIL LEVEL,0303BBA00360N,code128,,Default Category,nos1,nos1,nos1,1145.62,1713,5,GST @18%,exclusive,no_image.png,,,,,,,,,85016100,,,,,0,,
BRACKET - CENTRIFUGE MOUNTING,0303BBA00370N,code128,,Default Category,nos1,nos1,nos1,1338.91,1946,5,GST @18%,exclusive,no_image.png,,,,,,,,,85044029,,,,,0,,
TUBE OIL INLET BYPASS,0303BBA00770N,code128,,Default Category,nos1,nos1,nos1,501.77,799,5,GST @28%,exclusive,no_image.png,,,,,,,,,87089200,,,,,0,,
TUBE OIL OUTLET BYPASS,0303BBA00780N,code128,,Default Category,nos1,nos1,nos1,503.66,802,5,GST @28%,exclusive,no_image.png,,,,,,,,,87089200,,,,,0,,
PLATE BYPASS OIL FILTER,0303BBA00790N,code128,,Default Category,nos1,nos1,nos1,888.62,1415,5,GST @28%,exclusive,no_image.png,,,,,,,,,84099941,,,,,0,,
VENTURI COMBO FILTER SPIN ON,0303BBA00811N,code128,,Default Category,nos1,nos1,nos1,3284.75,4560,5,GST @18%,exclusive,no_image.png,,,,,,,,,76169990,,,,,0,,
ELEMENT OIL FILTER,0303BC0071N,code128,,Default Category,nos1,nos1,nos1,135.08,200,5,GST @18%,exclusive,no_image.png,,,,,,,,,84219900,,,,,0,,
"PAN, LUBRIFICATION OIL  (Oil Pan)",0303CAV00010N,code128,,Default Category,nos1,nos1,nos1,1770.96,2820,5,GST @28%,exclusive,no_image.png,,,,,,,,,87089900,,,,,0,,
"WASHER, PLAIN- A21.5x29.8x2-Al-DIN7603.",0303CAV00050N,code128,,Default Category,nos1,nos1,nos1,3.49,5,5,GST @18%,exclusive,no_image.png,,,,,,,,,73181110,,,,,0,,
GASKET-OIL PAN/ENGINE BLOCK,0303CAV00060N,code128,,Default Category,nos1,nos1,nos1,899.26,1289,5,GST @18%,exclusive,no_image.png,,,,,,,,,48239030,,,,,0,,
"PLUG, OIL PAN DRAIN-MAGNETIC",0303CAV00110N,code128,,Default Category,nos1,nos1,nos1,71.59,114,5,GST @28%,exclusive,no_image.png,,,,,,,,,87082900,,,,,0,,
"OIL PAN, CRAWLER CRANE APPLICATION",0303CAV00190N,code128,,Default Category,nos1,nos1,nos1,5085.54,8098,5,GST @28%,exclusive,no_image.png,,,,,,,,,84089090,,,,,0,,
OIL PAN S/F 4CYL.ENGINE,0303CAV00240N,code128,,Default Category,nos1,nos1,nos1,4710,7500,5,GST @18%,exclusive,no_image.png,,,,,,,,,84212300,,,,,0,,
"GASKET, OIL PAN S/F 4CYL.ENGINE",0303CAV00260N,code128,,Default Category,nos1,nos1,nos1,345.14,507,5,GST @18%,exclusive,no_image.png,,,,,,,,,84841090,,,,,0,,
"TUBE,OIL SUCTION S/F 4 CYL. ENGINE",0303CAV00330N,code128,,Default Category,nos1,nos1,nos1,425.16,677,5,GST @18%,exclusive,no_image.png,,,,,,,,,84212300,,,,,0,,
"BUSH,DRAIN PLUGFOR OIL PAN S/F 4CYL",0303CAV00350N,code128,,Default Category,nos1,nos1,nos1,20.86,35,5,GST @28%,exclusive,no_image.png,,,,,,,,,84133010,,,,,0,,
OIL PAN- FABRICATED- I4 APPL,0303CAV00440N,code128,,Default Category,nos1,nos1,nos1,3230.76,5769,5,GST @28%,exclusive,no_image.png,,,,,,,,,84091000,,,,,0,,
OIL PAN-FABRICATED-6CYL APPL-MOD,0303CAV00660NP,code128,,Default Category,nos1,nos1,nos1,4813.51,7337,5,GST @28%,exclusive,no_image.png,,,,,,,,,87089900,,,,,0,,
ASSY OIL DRAIN ARGMNT-OFF HIGH,0303CAV00770N,code128,,Default Category,nos1,nos1,nos1,3537.52,5633,5,GST @28%,exclusive,no_image.png,,,,,,,,,84099990,,,,,0,,
OIL DRAIN ARNGMNT -I4 APL,0303CAV00840N,code128,,Default Category,nos1,nos1,nos1,3215.99,5121,5,GST @28%,exclusive,no_image.png,,,,,,,,,84099990,,,,,0,,
GROUP ASSY OIL DRAIN ARGMNT-6CYL,0303CAV00890N,code128,,Default Category,nos1,nos1,nos1,1494.87,2508,5,GST @28%,exclusive,no_image.png,,,,,,,,,84099990,,,,,0,,
VALVE FLOW STOP,0303CAV01251N,code128,,Default Category,nos1,nos1,nos1,1001.61,1616,5,GST @18%,exclusive,no_image.png,,,,,,,,,85044029,,,,,0,,
ASSEMBLY OIL DRAIN PIPE,0303CAV01261N,code128,,Default Category,nos1,nos1,nos1,220.47,332,5,GST @18%,exclusive,no_image.png,,,,,,,,,85030010,,,,,0,,
DI-OIL PAN ASSY.-5 LIT.,0303CB0040N,code128,,Default Category,nos1,nos1,nos1,971.52,1547,5,GST @28%,exclusive,no_image.png,,,,,,,,,87089900,,,,,0,,
STIFFENER OIL PAN RAIL END,0303CBA00110N,code128,,Default Category,nos1,nos1,nos1,108.71,158,5,GST @18%,exclusive,no_image.png,,,,,,,,,85044029,,,,,0,,
STIFFENER OIL PAN RAIL,0303CBA00120N,code128,,Default Category,nos1,nos1,nos1,165.98,253,5,GST @18%,exclusive,no_image.png,,,,,,,,,85044029,,,,,0,,
ASSY OIL PAN W  HEATER W  PLUGS,0303CBA00130N,code128,,Default Category,nos1,nos1,nos1,3814.47,6074,5,GST @18%,exclusive,no_image.png,,,,,,,,,85044029,,,,,0,,
GAUGE OIL LEVEL,0303CBA00200N,code128,,Default Category,nos1,nos1,nos1,471.47,791,5,GST @28%,exclusive,no_image.png,,,,,,,,,87089900,,,,,0,,
RING O  SIZE 213,0303CBA00250N,code128,,Default Category,nos1,nos1,nos1,27,43,5,GST @18%,exclusive,no_image.png,,,,,,,,,85044029,,,,,0,,
LUBRICANT OIL COOLER GROUP,0303DAV00010N,code128,,Default Category,nos1,nos1,nos1,4247.16,6763,5,GST @18%,exclusive,no_image.png,,,,,,,,,85030010,,,,,0,,
OIL COOLER / FILTER HEAD GASKET,0303DAV00100N,code128,,Default Category,nos1,nos1,nos1,669.95,1124,5,GST @28%,exclusive,no_image.png,,,,,,,,,84099990,,,,,0,,
OIL COOLER HEAD / BLOCK GASKET,0303DAV00110N,code128,,Default Category,nos1,nos1,nos1,283.86,452,5,GST @18%,exclusive,no_image.png,,,,,,,,,84841090,,,,,0,,
"SERRATED FLNGD HEX BOLT, M8X30",0303DAV00150N,code128,,Default Category,nos1,nos1,nos1,4.68,8,5,GST @18%,exclusive,no_image.png,,,,,,,,,73181500,,,,,0,,
"HEX. SOCKET HEAD SCREW, DIN 912-M6x30",0303DAV00170N,code128,,Default Category,nos1,nos1,nos1,2.51,4,5,GST @18%,exclusive,no_image.png,,,,,,,,,73181110,,,,,0,,
"ASSLY,OIL COOLER 4CYL. ENGINE",0303DAV00260NI,code128,,Default Category,nos1,nos1,nos1,34457.73,54869,5,GST @18%,exclusive,no_image.png,,,,,,,,,84212300,,,,,0,,
SCREW FLANGED HEAD M8X30 GENSET,0303DAV00330N,code128,,Default Category,nos1,nos1,nos1,5.9,9,5,GST @18%,exclusive,no_image.png,,,,,,,,,73181500,,,,,0,,
"GASKET, OILCOOLER HEAD TO CYL.BLOCK 4CYL",0303DAV00340N,code128,,Default Category,nos1,nos1,nos1,288.64,424,5,GST @18%,exclusive,no_image.png,,,,,,,,,40169310,,,,,0,,
ASSLY OIL COOLER -10BAR- 4CYL APPL,0303DAV00510N,code128,,Default Category,nos1,nos1,nos1,5896.92,9390,5,GST @18%,exclusive,no_image.png,,,,,,,,,84212300,,,,,0,,
" OIL INLET TUBE, CB28 PUMP",0303DAV00560N,code128,,Default Category,nos1,nos1,nos1,136.23,198,5,GST @18%,exclusive,no_image.png,,,,,,,,,84839000,,,,,0,,
TUBE ASSY COOLANT RETURN,0303DBA00040N,code128,,Default Category,nos1,nos1,nos1,1097.68,1771,5,GST @28%,exclusive,no_image.png,,,,,,,,,87089900,,,,,0,,
GASKET-HOUSING TO CRKC-COOLANT,0303DBA00600N,code128,,Default Category,nos1,nos1,nos1,652.04,1052,5,GST @18%,exclusive,no_image.png,,,,,,,,,85371000,,,,,0,,
GASKET-HOUSING TO CRKC-OIL,0303DBA00610N,code128,,Default Category,nos1,nos1,nos1,3944.47,6364,5,GST @18%,exclusive,no_image.png,,,,,,,,,85371000,,,,,0,,
GASKET-COOLER TO HOUSING COOLANT,0303DBA00620N,code128,,Default Category,nos1,nos1,nos1,602.46,972,5,GST @18%,exclusive,no_image.png,,,,,,,,,85371000,,,,,0,,
"ASSLY,VALVE DRIVE LUB TUBE-MAIN LN/CY HD",0303EAV00010N,code128,,Default Category,nos1,nos1,nos1,543.85,866,5,GST @28%,exclusive,no_image.png,,,,,,,,,87089900,,,,,0,,
TUBE ASSY VALVE DRIVE LUBRICATION (Main,0303EAV00010NI,code128,,Default Category,nos1,nos1,nos1,3155.07,5024,5,GST @28%,exclusive,no_image.png,,,,,,,,,84099990,,,,,0,,
TUBE VALVE DRV LUBR(oilfilter-mn line),0303EAV00030N,code128,,Default Category,nos1,nos1,nos1,158.93,231,5,GST @28%,exclusive,no_image.png,,,,,,,,,84099990,,,,,0,,
"LAMP, TUBE VALVE DRIVE LUBRICATION",0303EAV00050N,code128,,Default Category,nos1,nos1,nos1,12.38,18,5,GST @28%,exclusive,no_image.png,,,,,,,,,84099990,,,,,0,,
Banjo bolt openhead-M14X1.5,0303EAV00060N,code128,,Default Category,nos1,nos1,nos1,34.62,57,5,GST @18%,exclusive,no_image.png,,,,,,,,,84219900,,,,,0,,
